temp,weekday,cost,price,sales
26.0,3,0.3,6,197
18.4,5,0.5,3,190
21.1,4,1.5,4,192
30.3,7,1.5,7,203
17.6,6,1.5,5,186
27.2,6,1.5,7,203
25.7,3,0.3,4,202
19.1,6,0.5,6,171
24.0,6,0.3,10,190
21.6,4,0.5,7,171
26.0,4,1.5,4,206
22.1,6,0.5,3,195
21.6,3,1.0,10,200
24.5,2,0.5,8,198
21.0,2,1.0,3,198
26.6,3,1.5,9,225
23.3,1,0.3,6,234
26.2,3,1.5,5,207
21.2,2,1.0,10,200
26.1,7,0.5,10,184
32.0,7,0.5,3,247
24.8,2,0.5,4,192
23.2,2,0.5,8,189
21.3,3,1.0,3,198
20.4,3,1.0,3,199
25.2,4,1.5,5,195
19.4,5,0.3,6,170
20.5,4,0.3,9,181
25.9,3,1.0,10,210
24.5,5,0.3,3,197
25.4,2,1.5,6,204
36.8,7,0.5,6,237
25.0,6,0.5,7,187
21.3,4,0.5,9,180
25.5,6,1.5,10,220
23.0,3,1.0,5,191
21.4,5,1.5,4,196
24.1,4,0.3,6,179
18.3,1,1.0,10,179
20.3,5,0.5,3,193
17.3,7,1.0,5,234
25.0,3,0.5,9,193
26.0,1,1.0,6,222
25.2,4,0.5,7,202
28.5,7,0.5,9,188
19.1,2,0.5,10,190
26.5,6,0.3,3,208
33.7,3,1.0,8,227
16.2,2,1.0,7,167
21.1,5,0.5,10,184
24.5,5,1.0,6,195
24.5,3,0.3,8,192
22.3,4,0.3,6,174
29.8,6,0.5,5,204
24.4,5,0.3,6,191
26.2,4,0.3,7,190
25.9,6,1.0,10,215
21.8,2,0.5,3,192
12.3,3,0.5,5,154
20.5,2,1.5,8,192
22.0,2,0.3,4,188
27.7,7,1.5,7,219
21.8,3,0.3,6,180
29.7,2,0.5,10,218
23.8,6,1.0,5,192
23.9,6,0.5,8,190
25.5,7,0.3,8,213
29.5,3,1.0,7,203
20.9,7,1.0,5,242
32.1,3,1.5,3,228
21.0,6,1.0,5,182
17.1,3,0.3,6,169
23.9,2,1.5,5,196
27.0,4,0.3,10,205
21.5,7,1.0,8,214
25.1,3,0.3,9,186
22.4,2,0.3,5,176
24.9,3,0.5,9,194
27.1,4,1.0,9,215
23.4,3,1.0,6,195
27.8,5,0.3,10,208
23.8,4,0.3,9,191
27.0,7,1.0,10,176
25.2,1,0.5,8,215
16.9,7,1.5,9,189
16.7,1,1.0,3,233
22.4,5,1.0,8,182
14.6,5,0.5,8,156
23.0,7,0.5,6,240
21.5,4,0.3,4,187
27.1,2,1.0,3,204
26.7,1,0.5,9,192
18.5,2,1.0,8,175
19.2,2,0.5,4,180
18.0,1,1.5,5,226
20.4,6,0.3,5,175
18.8,2,1.0,3,186
25.6,2,1.5,5,209
22.5,3,1.0,3,210
25.2,6,0.3,5,200
23.8,4,1.0,4,195
26.9,7,1.5,10,159
27.5,3,1.5,6,207
19.5,5,1.5,9,188
17.3,3,1.5,9,175
21.1,6,0.5,6,176
29.3,4,0.3,8,207
23.4,1,0.3,8,209
22.2,4,0.5,4,186
27.5,6,1.0,4,207
17.2,3,0.3,8,152
29.1,6,0.3,9,214
17.8,4,1.5,9,184
23.6,6,1.5,9,211
23.3,6,1.0,3,207
18.7,4,0.5,8,177
23.6,4,0.5,7,191
19.7,5,1.5,8,190
23.9,7,1.5,7,215
27.8,5,0.3,5,203
20.0,7,0.3,4,241
30.4,4,1.5,8,217
24.3,6,1.5,5,194
27.1,5,0.5,5,205
26.1,3,0.3,9,195
22.8,2,1.5,4,198
27.2,5,0.5,10,212
28.1,7,0.3,8,217
21.3,7,0.3,5,243
28.2,2,0.3,7,198
26.9,5,1.5,5,209
25.4,7,0.3,6,237
30.4,5,1.0,3,222
21.3,4,0.5,4,189
25.7,7,1.0,5,234
20.8,4,1.5,7,189
23.1,3,0.3,3,191
30.8,5,1.5,5,216
19.6,2,1.0,6,177
25.2,6,1.0,4,201
27.4,5,0.5,8,204
29.0,7,0.3,6,241
27.1,7,1.0,3,255
21.5,1,0.3,5,250
24.6,5,1.0,10,201
33.3,6,0.3,7,206
24.3,4,1.0,5,195
17.4,6,0.5,5,176
22.9,6,0.3,4,193
27.6,2,1.0,8,204
21.0,3,0.5,4,180
21.2,4,1.0,3,208
25.8,7,1.5,6,231
22.9,2,0.3,7,181
22.1,4,1.0,10,191
20.5,6,0.3,10,184
25.1,7,1.0,7,219
25.3,5,0.5,8,189
30.2,2,1.5,9,227
24.8,7,0.5,10,182
17.6,4,0.3,3,175
21.5,5,0.3,4,190
29.3,6,0.5,5,204
24.6,5,1.0,8,198
22.8,4,1.0,10,205
25.1,6,1.0,7,192
23.4,1,0.5,8,211
24.4,5,0.5,4,184
26.6,5,1.5,4,205
17.1,1,0.5,9,206
30.0,4,0.3,5,207
27.7,3,1.0,7,205
18.3,1,1.0,8,214
24.4,2,1.0,5,192
26.5,5,0.5,9,200
16.6,3,1.0,8,178
29.7,2,1.5,5,201
22.5,1,0.3,6,227
27.2,5,0.5,7,198
26.5,7,1.5,9,193
17.1,6,0.3,5,177
15.4,2,1.0,6,165
25.8,6,1.0,6,200
17.2,6,0.3,3,188
30.7,5,1.5,9,228
25.4,3,0.5,4,200
23.3,1,0.3,5,243
24.1,4,1.0,6,190
26.8,7,0.5,9,193
26.2,3,0.5,10,207
24.5,7,0.5,9,194
25.7,5,1.0,6,198
22.9,3,1.5,3,202
21.5,1,1.5,5,233
22.3,1,1.0,7,224
16.4,5,0.3,10,166
22.8,7,0.3,5,245
25.2,1,0.3,8,217
24.1,5,1.0,9,193
17.6,6,0.3,3,182
24.3,5,1.5,3,201
17.6,5,0.3,6,157
19.7,7,1.5,5,232
22.9,5,0.3,8,187
25.1,5,0.5,8,201
30.2,3,1.0,5,212
33.1,3,0.3,9,224
26.7,1,0.5,10,179
24.0,2,0.3,5,199
29.6,4,1.5,9,230
24.3,5,0.5,5,198
22.6,3,0.3,8,186
28.9,5,1.0,4,210
26.6,3,1.0,7,202
20.5,3,0.3,6,178
21.7,1,1.0,4,241
22.5,4,1.5,7,193
25.8,6,1.0,6,188
25.5,7,0.5,9,198
19.1,5,0.5,5,173
28.7,6,1.5,8,212
28.1,6,0.5,7,207
24.5,3,0.5,10,196
19.2,1,1.0,4,240
23.8,3,0.5,8,193
24.8,6,0.3,9,206
22.0,2,0.3,3,199
17.1,4,1.0,7,174
22.3,2,1.5,3,209
22.2,5,0.3,7,180
19.5,2,1.5,3,196
23.2,1,1.0,6,242
25.2,3,0.3,8,189
19.4,5,1.0,6,179
22.1,5,1.0,10,211
22.5,3,0.3,6,170
19.7,4,1.0,8,176
19.7,5,0.5,4,182
19.4,5,0.5,8,167
23.9,3,1.0,8,193
33.9,7,0.5,9,184
27.4,1,1.0,8,208
32.2,1,0.5,9,181
26.7,6,1.0,10,219
22.5,2,0.3,7,173
28.1,2,1.5,4,211
20.0,4,1.5,9,181
20.4,5,1.5,3,190
32.0,4,0.5,9,229
25.6,2,0.5,3,204
20.7,2,1.0,4,185
17.5,1,0.3,4,241
18.5,3,1.0,9,174
26.6,1,1.0,4,248
23.2,7,1.5,8,202
23.6,1,0.3,9,195
18.9,1,0.5,7,231
21.1,3,0.5,10,190
23.7,1,1.5,5,234
21.2,4,1.5,5,189
21.7,6,0.3,5,179
27.8,2,1.5,5,209
30.0,7,1.5,3,249
27.1,5,1.0,4,205
27.8,7,1.5,10,168
30.7,7,1.5,3,257
20.1,1,0.3,5,241
19.0,4,0.5,9,174
27.7,6,0.5,6,201
32.5,7,1.5,5,228
26.6,6,0.3,10,203
23.7,5,1.0,6,192
19.0,6,1.0,8,176
28.8,4,0.5,9,210
20.0,5,1.0,8,183
28.8,2,0.5,5,201
23.5,3,1.5,8,195
20.7,4,1.0,4,193
24.3,1,1.0,9,197
21.1,2,0.3,5,180
23.9,5,1.5,4,196
24.7,3,1.5,6,198
26.2,4,0.5,9,200
26.8,4,0.5,5,198
23.5,3,0.3,3,192
26.3,7,0.5,7,230
19.1,1,1.0,4,248
19.1,4,0.3,7,158
21.2,4,1.0,7,186
18.7,7,1.5,9,194
25.1,1,0.5,4,247
28.2,6,0.3,5,200
26.8,1,0.3,9,204
19.4,4,1.0,7,181
26.3,3,0.3,9,200
21.8,3,1.5,9,204
24.8,6,0.5,6,196
30.0,3,0.3,3,219
17.7,7,1.0,5,236
22.2,3,0.5,7,183
19.3,3,1.0,4,187
18.2,4,0.3,8,166
15.0,5,0.3,10,162
26.4,3,0.5,9,200
23.6,5,0.3,5,191
22.4,1,1.0,3,254
24.3,4,1.0,8,187
24.0,4,0.3,4,193
23.0,2,1.5,7,195
27.8,1,1.0,8,206
26.1,7,0.3,6,228
29.3,2,1.0,9,216
27.2,4,0.3,4,191
25.4,5,1.5,7,207
26.9,2,1.0,5,194
23.7,5,1.5,5,204
24.2,2,0.3,9,195
21.6,6,1.0,4,187
27.1,1,0.3,9,199
30.1,7,0.3,3,263
21.0,6,0.5,9,185
28.0,5,1.0,8,205
30.5,4,1.0,3,223
25.6,5,1.5,6,197
23.0,7,0.3,5,248
27.8,1,0.5,8,219
23.9,2,0.5,3,201
30.2,6,0.3,10,214
20.5,6,0.5,7,173
26.7,7,0.3,4,254
28.7,1,1.5,8,199
27.9,2,0.5,5,205
17.4,3,1.0,10,184
22.0,1,1.0,4,246
23.4,1,1.5,7,207
20.5,3,1.5,4,187
31.6,6,1.0,6,216
21.7,4,1.0,7,183
25.7,3,1.5,3,202
15.7,5,1.5,8,166
16.5,4,0.5,3,178
27.2,1,1.0,7,216
25.9,1,1.5,9,180
24.4,7,1.5,8,195
22.3,5,0.5,6,184
25.3,5,0.3,4,198
23.3,7,1.5,4,246
17.7,5,0.3,8,163
21.6,4,1.0,8,181
21.7,2,0.5,7,191
24.5,1,0.5,10,184
21.4,2,0.3,3,189
20.6,1,1.0,4,249
22.5,3,1.5,3,202
22.5,4,1.5,10,196
19.6,7,0.3,8,216
23.8,3,1.0,10,208
15.1,1,1.0,9,203
18.5,1,0.5,8,221
23.2,5,0.3,7,189
19.9,6,1.5,4,185
28.5,3,1.5,9,220
26.9,4,0.5,10,202
21.7,4,0.5,4,183
22.9,4,0.3,3,200
29.1,2,0.5,4,205
17.1,7,0.3,3,238
25.8,4,0.5,9,200
26.2,5,1.0,8,195
23.7,2,1.0,4,205
19.8,2,1.5,7,193
25.0,2,1.5,6,205
23.8,6,1.5,5,196
21.5,4,1.5,7,195
15.9,3,0.3,9,166
20.9,4,1.5,8,189
31.6,3,1.5,9,233
23.4,5,1.5,3,215
20.4,5,0.3,6,173
23.9,6,0.3,5,186
18.3,3,1.0,4,189
23.7,7,1.5,9,175
26.5,3,0.5,10,212
23.5,7,0.5,7,236
24.3,4,0.3,9,198
26.8,7,0.3,6,238
28.5,5,1.0,9,221
25.1,4,1.5,8,205
16.9,3,0.5,7,167
27.2,6,1.0,7,205
17.5,6,1.0,10,185
27.2,5,0.5,3,206
23.7,3,0.3,8,192
20.1,2,0.3,8,173
22.6,5,1.0,3,201
26.4,4,1.5,4,207
28.1,6,1.5,9,223
24.3,2,0.3,5,190
22.3,5,1.0,4,196
27.2,3,1.0,3,204
24.2,4,1.0,6,187
23.4,3,1.0,5,194
23.6,3,0.3,7,191
27.2,5,1.0,7,208
21.8,6,1.5,4,192
27.3,1,1.5,7,224
23.8,1,1.0,10,174
18.0,1,1.5,5,231
20.4,6,1.5,9,190
25.3,7,0.3,6,242
25.0,7,0.5,9,195
21.9,4,1.5,7,184
28.1,6,1.0,10,221
22.0,1,1.0,3,254
11.5,1,0.5,4,225
21.0,4,0.5,4,188
29.5,4,1.5,3,212
25.5,4,0.5,3,197
23.3,1,0.3,5,243
22.4,2,0.3,7,182
26.5,3,1.5,10,227
22.5,6,0.3,9,185
22.1,5,0.3,7,182
26.7,1,1.0,3,247
22.6,6,1.0,3,197
24.4,6,1.5,6,201
25.0,5,0.3,7,194
11.9,1,1.5,7,220
25.7,4,1.5,7,205
22.5,5,1.5,8,199
23.0,3,0.3,5,187
23.5,3,1.0,3,199
15.9,5,0.3,8,164
20.1,4,0.3,9,177
24.1,4,0.5,6,194
26.0,2,0.3,9,201
30.7,7,1.5,7,208
30.7,3,0.3,6,196
27.6,4,1.5,5,200
29.0,2,0.3,6,191
23.3,3,0.3,9,195
16.0,1,0.3,8,215
24.4,3,0.5,8,194
25.4,4,0.5,10,198
23.8,3,0.5,6,186
21.3,5,0.3,6,176
26.9,3,0.5,9,205
21.6,4,0.5,10,194
24.9,6,0.5,7,185
19.4,4,0.3,3,192
22.7,3,1.0,10,196
24.2,2,1.0,8,199
22.3,3,0.5,5,191
25.4,7,0.5,8,209
20.2,5,0.5,6,176
23.4,7,1.0,7,223
27.7,1,1.0,10,175
25.3,6,0.3,10,206
25.5,4,1.0,6,191
20.0,3,0.3,8,180
25.4,1,0.3,4,253
27.0,3,0.3,9,196
17.9,6,1.0,3,187
23.6,5,1.0,7,189
20.8,5,1.0,10,201
19.9,5,1.0,10,184
21.1,4,0.5,4,197
16.0,4,0.5,3,183
30.0,5,0.5,8,217
32.4,2,1.0,3,219
27.3,6,0.3,9,202
18.9,1,1.5,4,231
19.1,2,1.5,7,178
25.5,6,1.5,3,206
25.4,5,1.0,7,192
24.4,3,0.5,9,197
20.2,6,0.3,8,172
19.0,4,1.0,6,175
22.8,1,1.0,3,249
29.3,1,1.5,8,196
19.0,3,1.5,7,185
23.1,7,1.5,10,166
22.9,7,1.5,10,172
25.9,4,0.3,8,198
20.4,5,0.3,5,177
22.9,2,1.0,4,193
26.0,3,1.5,9,210
30.7,4,1.0,7,226
27.8,6,0.5,6,201
20.4,5,0.3,9,168
14.6,2,1.5,6,171
22.5,3,1.5,3,201
31.5,3,1.0,9,223
23.7,7,0.5,4,246
18.6,1,1.0,9,196
27.0,3,0.3,3,216
29.2,5,0.5,4,200
27.7,1,1.0,6,234
23.2,2,1.0,6,186
34.1,1,0.3,9,183
22.1,6,0.5,9,185
20.7,3,1.0,8,184
21.9,1,1.5,5,239
24.9,1,0.3,7,232
27.4,5,1.5,7,199
24.6,4,0.3,7,181
26.7,3,0.3,9,210
18.1,5,1.5,10,191
20.9,6,1.0,8,184
12.3,5,1.5,4,179
16.2,6,1.0,10,173
18.0,2,0.5,6,175
26.2,7,1.0,7,219
29.2,1,1.0,4,241
29.6,4,1.5,9,225
23.7,4,1.0,10,213
22.6,5,1.0,10,196
25.0,1,1.5,4,240
23.4,7,1.5,6,223
29.1,6,1.0,8,209
15.0,5,0.3,6,162
23.1,7,1.0,10,180
21.5,6,1.5,5,186
23.9,4,0.3,9,189
26.8,6,0.3,9,196
24.6,4,0.5,5,187
21.8,4,1.0,9,186
24.2,6,1.5,3,209
26.4,4,1.5,8,214
19.7,5,1.5,4,188
12.4,2,1.0,5,157
24.3,2,1.5,7,194
17.2,1,0.3,4,232
37.7,7,0.3,6,232
24.3,4,1.0,10,208
21.3,1,1.5,8,206
29.1,4,0.3,9,209
28.5,2,0.5,9,206
21.5,6,1.0,5,184
22.8,5,1.0,3,205
27.4,7,0.5,4,246
19.0,7,1.0,8,207
12.6,2,0.5,5,160
22.0,7,1.5,3,254
19.5,7,0.3,9,202
21.2,6,1.0,10,198
19.5,7,0.5,5,238
24.8,3,1.0,8,208
28.6,1,1.0,7,212
20.9,2,0.3,10,190
19.3,5,0.5,4,176
23.4,1,1.0,5,248
24.9,5,1.0,9,208
15.3,1,0.3,9,210
26.2,5,0.5,10,204
29.1,6,0.5,5,203
25.4,7,1.5,6,226
15.8,2,1.5,9,179
23.5,1,1.5,7,219
28.0,6,0.5,3,218
28.0,7,0.3,8,222
20.0,5,1.0,3,201
21.5,2,0.3,7,181
26.7,7,0.5,6,239
25.9,4,1.5,5,198
19.7,1,1.5,8,200
20.1,4,1.0,5,186
18.6,1,1.0,3,245
24.9,3,1.0,5,198
27.0,6,0.5,3,203
23.4,5,1.0,7,190
29.2,1,0.3,9,189
25.3,2,0.5,10,204
23.3,5,0.3,10,187
23.1,5,0.5,10,197
20.5,6,1.0,4,195
29.7,4,0.5,5,209
27.4,2,1.5,9,213
21.0,2,0.5,8,177
27.9,3,0.5,6,190
33.6,7,0.5,6,244
27.9,1,1.5,8,194
22.3,2,1.5,3,194
20.3,4,1.0,10,192
28.3,2,1.0,6,203
16.5,7,0.3,6,249
31.7,3,1.5,4,215
16.9,5,1.5,8,182
28.4,7,0.5,6,236
29.5,7,0.5,3,258
27.1,2,0.3,9,197
27.1,6,0.5,6,200
21.4,1,1.5,6,233
25.3,4,1.5,6,196
23.2,5,0.5,3,192
20.5,7,1.5,7,208
26.9,2,1.5,7,205
28.4,2,0.3,10,213
16.2,6,0.5,8,159
31.1,6,1.0,3,212
23.7,4,1.0,6,181
19.3,1,0.5,7,225
25.5,1,0.3,7,227
27.2,1,1.5,7,209
23.2,7,0.3,10,189
27.9,3,0.5,3,199
24.0,4,1.5,3,209
21.7,6,1.0,7,186
24.8,1,1.5,4,230
23.0,4,1.0,6,185
24.0,2,0.3,8,185
24.2,2,0.5,10,202
18.4,4,1.5,10,193
22.0,4,1.0,7,188
29.7,1,1.0,4,240
28.5,1,1.0,5,238
23.2,3,1.5,9,207
25.0,2,0.5,9,193
22.8,2,1.0,6,178
23.0,2,0.5,10,201
26.3,5,0.3,5,193
17.3,5,1.0,3,194
22.0,6,0.3,6,178
26.0,1,0.3,10,187
25.6,7,0.3,9,205
22.4,6,0.3,7,178
19.3,5,0.5,3,192
23.1,4,1.0,9,205
21.3,5,1.0,4,190
21.7,4,1.0,4,190
27.8,1,0.5,4,238
21.4,7,0.5,5,240
17.9,2,1.5,9,188
19.5,3,0.3,5,175
29.9,3,1.5,8,226
27.3,5,0.3,7,198
25.6,2,0.3,7,196
17.7,5,1.0,7,174
21.1,4,0.5,6,186
17.1,5,1.5,3,193
23.2,7,1.5,6,221
21.8,6,0.3,5,179
24.5,2,1.0,6,187
26.1,2,1.0,7,205
21.0,1,0.3,10,188
19.1,5,0.5,3,185
23.0,2,1.0,8,195
24.6,2,1.0,5,196
26.1,6,1.5,7,214
17.7,3,0.3,4,174
19.6,6,1.5,8,177
22.5,1,1.5,5,237
19.8,5,0.5,3,180
30.3,3,1.5,9,221
12.8,7,0.5,10,207
23.6,7,1.0,5,238
22.1,2,1.0,8,202
22.1,7,1.0,4,243
26.6,3,0.5,6,199
19.3,1,1.5,4,242
25.2,4,1.0,6,195
18.1,4,0.3,3,190
19.2,3,0.5,10,186
22.7,6,1.0,3,204
21.4,5,0.5,9,188
18.8,3,0.5,9,182
30.3,6,1.0,4,210
30.8,4,1.0,7,211
29.9,6,0.3,4,200
25.3,1,0.5,4,249
25.4,5,1.0,3,213
19.2,4,0.3,5,176
29.3,6,0.5,4,208
25.6,6,0.5,10,209
25.8,5,0.3,5,181
25.3,7,1.0,6,233
24.2,7,1.0,3,241
16.0,5,1.0,3,177
12.7,7,0.5,6,241
22.7,4,0.5,7,183
28.0,1,0.5,8,207
20.5,6,1.0,4,187
17.0,2,1.0,4,187
30.4,1,0.5,9,189
21.7,7,1.0,3,253
31.7,4,0.5,8,213
25.1,5,0.5,8,200
21.9,5,1.5,9,204
25.2,3,1.0,7,197
21.1,4,0.3,10,187
19.2,3,0.3,4,179
23.4,2,0.3,6,189
25.6,4,1.0,6,201
28.7,7,1.0,9,187
28.8,4,0.3,8,202
28.4,7,1.5,3,255
29.5,3,1.5,10,240
14.0,2,1.0,10,168
29.3,3,0.5,8,205
17.2,5,0.3,6,170
25.3,1,1.0,7,224
19.6,1,1.0,7,218
24.9,1,0.3,8,225
22.7,1,1.5,3,246
23.1,7,0.5,9,197
21.9,7,1.5,5,235
24.9,4,1.5,8,214
26.4,4,0.5,3,198
24.3,3,0.3,5,190
19.9,4,0.5,6,171
29.1,3,1.5,4,211
27.2,1,0.5,4,244
28.7,1,1.5,9,182
16.2,2,0.3,5,172
29.2,5,1.5,3,221
20.8,5,1.5,4,190
26.0,4,1.0,10,214
23.1,6,1.5,6,198
26.6,4,1.0,9,206
28.9,4,1.5,6,213
20.5,6,0.3,3,197
26.1,1,0.3,7,218
27.6,1,1.0,5,238
21.2,7,0.3,10,191
32.6,1,1.5,6,229
22.3,7,1.5,3,245
25.9,2,1.0,3,210
21.8,3,0.3,8,176
16.9,1,0.3,3,226
25.5,6,0.5,10,209
24.9,1,0.3,6,238
17.4,7,0.3,3,235
28.4,4,0.5,10,220
26.5,1,1.0,9,193
28.7,4,0.3,10,222
26.0,1,0.3,3,252
26.8,3,1.5,4,200
25.9,2,1.0,8,202
20.0,6,1.5,5,184
27.6,3,1.5,10,230
22.7,6,1.0,7,194
21.6,5,1.5,9,201
23.0,1,1.0,6,230
28.3,4,0.3,9,203
26.7,2,1.5,6,210
17.6,3,1.0,5,179
29.9,1,1.5,5,235
24.9,7,0.3,10,183
22.7,3,0.3,4,181
29.6,7,0.3,7,220
25.8,7,0.3,7,230
20.1,7,1.0,3,245
16.5,4,1.0,8,173
25.4,6,1.0,8,197
32.8,5,0.5,3,223
21.5,7,1.0,3,255
30.1,7,1.0,10,169
21.9,1,0.3,4,250
20.5,2,1.5,8,190
18.6,6,0.3,10,178
21.5,4,0.3,10,180
22.3,5,0.5,8,181
21.0,5,1.5,7,193
25.8,4,0.3,3,200
19.0,5,1.0,7,178
14.6,7,1.5,5,236
27.5,2,0.3,3,213
25.6,3,0.5,7,192
27.7,6,0.3,6,194
20.9,1,0.3,7,218
22.0,1,1.0,4,252
30.3,5,1.5,7,217
23.6,1,1.5,3,250
30.9,7,0.3,6,232
18.0,5,0.3,8,159
21.2,5,1.5,5,187
25.4,4,1.5,8,205
25.7,1,1.5,7,211
27.0,2,0.3,6,195
21.7,1,0.3,5,249
23.6,2,0.5,5,192
22.1,3,1.5,7,194
17.3,5,1.0,3,195
27.2,1,0.3,8,213
20.3,4,1.0,9,190
21.1,3,1.0,10,182
30.0,6,1.5,4,214
18.1,5,1.0,10,185
25.2,3,1.0,4,201
22.9,6,0.3,10,192
26.8,7,0.5,5,234
16.2,3,0.3,8,163
24.4,4,1.5,9,206
24.7,2,0.5,8,190
31.2,4,1.5,8,223
20.2,7,1.0,3,248
29.0,6,1.5,8,218
33.1,1,1.0,5,243
16.0,1,1.0,6,232
18.6,3,1.0,3,194
26.8,3,1.0,7,207
26.0,2,1.0,9,203
30.3,7,0.5,10,164
24.2,5,0.5,6,183
27.1,2,1.5,10,226
20.1,1,1.5,8,209
20.9,1,1.5,6,225
24.4,4,1.5,9,206
33.8,6,0.5,4,219
23.8,6,0.3,6,184
24.3,3,0.5,5,194
24.1,4,0.3,7,182
30.2,2,1.0,7,202
20.3,1,0.5,8,217
20.4,2,0.3,5,183
21.2,2,0.5,3,198
17.6,2,1.5,8,180
25.3,2,1.5,6,206
22.9,6,1.5,7,196
16.6,2,0.3,6,163
20.5,3,1.5,8,189
23.2,5,0.3,5,187
24.8,3,1.0,10,205
21.7,6,0.3,7,178
31.1,5,1.5,9,229
21.2,1,1.0,7,219
27.1,3,1.5,7,205
16.3,3,0.5,8,171
29.7,2,0.3,6,205
19.9,1,0.3,3,242
28.3,4,1.0,7,209
25.5,4,0.3,4,197
22.1,1,0.3,5,247
22.0,2,1.0,4,194
27.1,3,0.3,5,199
